Data from glass_V78500241_934.txt Node
Date: Wed Sep 01 19:20:58 CST 2021
User: usil
Spectrometer: V785-0024
Trigger mode: 0
Integration Time (sec): 4.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
801.071	3770
801.214	3740
801.356	3705
801.499	3759
801.641	3740
801.783	3804
801.926	3842
802.068	3835
802.211	3854
802.353	3888
802.496	3808
802.638	3922
802.78	3903
802.923	3926
803.065	3884
803.208	3842
803.35	3922
803.492	3899
803.635	3937
803.777	3831
803.919	3918
804.061	4162
804.204	3918
804.346	3953
804.488	3911
804.63	4067
804.773	3964
804.915	4059
805.057	4143
805.199	4044
805.341	4105
805.483	4150
805.626	4169
805.768	4109
805.91	4158
806.052	4287
806.194	4238
806.336	4363
806.478	4185
806.62	4204
806.762	4200
806.904	4215
807.046	4352
807.188	4223
807.33	4196
807.472	4238
807.614	4230
807.756	4253
807.898	4253
808.04	4242
808.182	4314
808.324	4306
808.465	4360
808.607	4405
808.749	4466
808.891	4481
809.033	4542
809.174	4390
809.316	4265
809.458	4219
809.6	4154
809.741	4166
809.883	4120
810.025	4207
810.166	4253
810.308	4207
810.45	4265
810.591	4284
810.733	4299
810.875	4565
811.016	4828
811.158	5166
811.299	5277
811.441	5315
811.582	5067
811.724	4744
811.865	4470
812.007	4478
812.148	4462
812.29	4409
812.431	4424
812.573	4383
812.714	4363
812.855	4443
812.997	4428
813.138	4474
813.279	4421
813.421	4390
813.562	4398
813.703	4348
813.845	4318
813.986	4287
814.127	4196
814.268	4268
814.41	4394
814.551	4280
814.692	4344
814.833	4268
814.974	4310
815.115	4303
815.256	4329
815.397	4253
815.539	4227
815.68	4169
815.821	4230
815.962	4363
816.103	4318
816.244	4276
816.385	4211
816.526	4234
816.666	4249
816.807	4112
816.948	4166
817.089	4162
817.23	4078
817.371	4067
817.512	4082
817.653	4074
817.793	4013
817.934	4044
818.075	4120
818.216	4074
818.356	4082
818.497	4006
818.638	3968
818.778	3960
818.919	3876
819.06	3880
819.2	3926
819.341	3880
819.481	3823
819.622	3907
819.762	4029
819.903	3949
820.043	3911
820.184	3842
820.324	3808
820.465	3869
820.605	3857
820.746	3922
820.886	3785
821.026	3903
821.167	3880
821.307	3972
821.447	3918
821.588	3983
821.728	3964
821.868	3968
822.008	3876
822.149	3915
822.289	3873
822.429	3812
822.569	3762
822.709	3835
822.849	3663
822.99	3762
823.13	3751
823.27	3800
823.41	3709
823.55	3724
823.69	3679
823.83	3743
823.97	3675
824.11	3606
824.25	3625
824.389	3652
824.529	3637
824.669	3671
824.809	3728
824.949	3717
825.089	3720
825.228	3724
825.368	3587
825.508	3603
825.648	3564
825.787	3625
825.927	3660
826.067	3652
826.206	3675
826.346	3823
826.485	3842
826.625	3880
826.765	3960
826.904	3884
827.044	3637
827.183	3515
827.323	3458
827.462	3519
827.601	3431
827.741	3439
827.88	3439
828.02	3382
828.159	3481
828.298	3485
828.437	3572
828.577	3500
828.716	3610
828.855	3542
828.994	3405
829.134	3348
829.273	3428
829.412	3370
829.551	3344
829.69	3389
829.829	3481
829.968	3553
830.107	3466
830.246	3420
830.385	3412
830.524	3344
830.663	3367
830.802	3275
830.941	3207
831.08	3173
831.219	3249
831.357	3260
831.496	3401
831.635	3226
831.774	3226
831.913	3199
832.051	3169
832.19	3165
832.329	3233
832.467	3131
832.606	3093
832.744	3192
832.883	3207
833.022	3199
833.16	3222
833.299	3283
833.437	3351
833.576	3386
833.714	3378
833.852	3466
833.991	3458
834.129	3431
834.267	3462
834.406	3405
834.544	3409
834.682	3447
834.821	3412
834.959	3618
835.097	3420
835.235	3564
835.373	3488
835.511	3485
835.65	3485
835.788	3504
835.926	3420
836.064	3386
836.202	3450
836.34	3606
836.478	3648
836.615	3561
836.753	3603
836.891	3610
837.029	3656
837.167	3595
837.305	3561
837.443	3564
837.58	3545
837.718	3622
837.856	3542
837.993	3564
838.131	3610
838.269	3572
838.406	3618
838.544	3561
838.681	3454
838.819	3469
838.956	3424
839.094	3405
839.231	3473
839.369	3526
839.506	3698
839.643	3667
839.781	3504
839.918	3428
840.055	3469
840.193	3534
840.33	3580
840.467	3591
840.604	3648
840.742	3823
840.879	3549
841.016	3576
841.153	3663
841.29	3770
841.427	3682
841.564	3759
841.701	3759
841.838	3698
841.975	3698
842.112	3698
842.249	3701
842.385	3667
842.522	3831
842.659	3720
842.796	3705
842.933	3698
843.069	3743
843.206	3709
843.343	3823
843.479	3797
843.616	3823
843.752	3690
843.889	3690
844.025	3827
844.162	3732
844.298	3838
844.435	3823
844.571	3808
844.708	3907
844.844	4036
844.98	4029
845.117	4029
845.253	3915
845.389	3918
845.525	3953
845.661	4006
845.798	3918
845.934	4017
846.07	3994
846.206	4093
846.342	4150
846.478	4105
846.614	3998
846.75	3930
846.886	3915
847.022	4032
847.158	4006
847.294	4013
847.429	4063
847.565	4059
847.701	4207
847.837	3854
847.972	3922
848.108	3979
848.244	3975
848.379	3869
848.515	3819
848.65	3846
848.786	3854
848.921	3896
849.057	3930
849.192	3949
849.328	3911
849.463	3953
849.598	3907
849.734	3899
849.869	3846
850.004	3793
850.14	3816
850.275	3766
850.41	3778
850.545	3732
850.68	3789
850.815	3812
850.95	3816
851.085	3918
851.22	3846
851.355	3880
851.49	3785
851.625	3800
851.76	3812
851.895	3720
852.03	3743
852.165	3892
852.299	3838
852.434	3896
852.569	3857
852.703	3880
852.838	3972
852.973	4055
853.107	4002
853.242	3907
853.376	3873
853.511	3804
853.645	3827
853.78	3953
853.914	3968
854.048	3873
854.183	3888
854.317	3949
854.451	4025
854.585	3956
854.72	3945
854.854	4082
854.988	3960
855.122	4032
855.256	3903
855.39	4013
855.524	4109
855.658	4097
855.792	4128
855.926	4158
856.06	4154
856.194	4204
856.327	4150
856.461	4143
856.595	4162
856.729	4188
856.862	4291
856.996	4227
857.13	4314
857.263	4310
857.397	4318
857.53	4287
857.664	4352
857.797	4405
857.931	4417
858.064	4447
858.197	4432
858.331	4394
858.464	4409
858.597	4333
858.731	4451
858.864	4489
858.997	4451
859.13	4561
859.263	4485
859.396	4588
859.529	4527
859.662	4519
859.795	4512
859.928	4626
860.061	4729
860.194	4748
860.327	4599
860.46	4694
860.592	4793
860.725	4790
860.858	4759
860.99	4702
861.123	4687
861.256	4714
861.388	4771
861.521	5512
861.653	4717
861.786	4755
