Data from glass_V78500241_2220.txt Node
Date: Wed Sep 01 19:29:53 CST 2021
User: usil
Spectrometer: V785-0024
Trigger mode: 0
Integration Time (sec): 4.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
801.071	3701
801.214	3766
801.356	3667
801.499	3736
801.641	3736
801.783	3709
801.926	3846
802.068	3827
802.211	3831
802.353	3876
802.496	3850
802.638	3857
802.78	3888
802.923	3930
803.065	3899
803.208	3835
803.35	3873
803.492	3884
803.635	3956
803.777	3804
803.919	3907
804.061	4120
804.204	3964
804.346	3937
804.488	3915
804.63	3998
804.773	3930
804.915	4029
805.057	4131
805.199	4013
805.341	4082
805.483	4150
805.626	4143
805.768	4086
805.91	4192
806.052	4192
806.194	4200
806.336	4303
806.478	4211
806.62	4177
806.762	4166
806.904	4253
807.046	4276
807.188	4227
807.33	4192
807.472	4234
807.614	4211
807.756	4253
807.898	4173
808.04	4204
808.182	4310
808.324	4287
808.465	4424
808.607	4436
808.749	4394
808.891	4474
809.033	4485
809.174	4360
809.316	4246
809.458	4249
809.6	4169
809.741	4169
809.883	4135
810.025	4200
810.166	4223
810.308	4215
810.45	4280
810.591	4234
810.733	4287
810.875	4474
811.016	4786
811.158	5121
811.299	5258
811.441	5254
811.582	5041
811.724	4706
811.865	4421
812.007	4443
812.148	4462
812.29	4379
812.431	4413
812.573	4394
812.714	4390
812.855	4402
812.997	4443
813.138	4466
813.279	4398
813.421	4436
813.562	4432
813.703	4329
813.845	4337
813.986	4276
814.127	4242
814.268	4253
814.41	4284
814.551	4234
814.692	4299
814.833	4238
814.974	4310
815.115	4348
815.256	4219
815.397	4276
815.539	4284
815.68	4276
815.821	4227
815.962	4318
816.103	4284
816.244	4223
816.385	4219
816.526	4272
816.666	4257
816.807	4055
816.948	4166
817.089	4181
817.23	4105
817.371	4059
817.512	4048
817.653	4048
817.793	4051
817.934	4044
818.075	4055
818.216	4082
818.356	4093
818.497	4010
818.638	3945
818.778	3888
818.919	3907
819.06	3819
819.2	3934
819.341	3838
819.481	3869
819.622	3915
819.762	4002
819.903	3964
820.043	3869
820.184	3804
820.324	3823
820.465	3850
820.605	3861
820.746	3857
820.886	3793
821.026	3922
821.167	3918
821.307	3945
821.447	3964
821.588	3926
821.728	3945
821.868	3903
822.008	3842
822.149	3903
822.289	3911
822.429	3747
822.569	3793
822.709	3766
822.849	3686
822.99	3713
823.13	3755
823.27	3755
823.41	3728
823.55	3701
823.69	3736
823.83	3713
823.97	3637
824.11	3591
824.25	3553
824.389	3633
824.529	3671
824.669	3606
824.809	3686
824.949	3759
825.089	3755
825.228	3660
825.368	3561
825.508	3549
825.648	3557
825.787	3599
825.927	3622
826.067	3637
826.206	3633
826.346	3797
826.485	3793
826.625	3888
826.765	3968
826.904	3816
827.044	3629
827.183	3526
827.323	3435
827.462	3504
827.601	3420
827.741	3393
827.88	3462
828.02	3367
828.159	3424
828.298	3477
828.437	3473
828.577	3435
828.716	3568
828.855	3473
828.994	3401
829.134	3378
829.273	3409
829.412	3336
829.551	3310
829.69	3386
829.829	3370
829.968	3542
830.107	3435
830.246	3393
830.385	3348
830.524	3355
830.663	3291
830.802	3268
830.941	3180
831.08	3173
831.219	3272
831.357	3294
831.496	3389
831.635	3169
831.774	3192
831.913	3192
832.051	3188
832.19	3142
832.329	3214
832.467	3135
832.606	3135
832.744	3184
832.883	3184
833.022	3176
833.16	3279
833.299	3287
833.437	3317
833.576	3325
833.714	3412
833.852	3412
833.991	3439
834.129	3443
834.267	3447
834.406	3401
834.544	3416
834.682	3412
834.821	3424
834.959	3580
835.097	3431
835.235	3542
835.373	3477
835.511	3477
835.65	3466
835.788	3496
835.926	3367
836.064	3370
836.202	3378
836.34	3561
836.478	3606
836.615	3515
836.753	3561
836.891	3584
837.029	3625
837.167	3564
837.305	3561
837.443	3553
837.58	3473
837.718	3618
837.856	3584
837.993	3534
838.131	3610
838.269	3557
838.406	3587
838.544	3584
838.681	3466
838.819	3428
838.956	3393
839.094	3397
839.231	3439
839.369	3530
839.506	3709
839.643	3641
839.781	3500
839.918	3431
840.055	3557
840.193	3507
840.33	3507
840.467	3511
840.604	3614
840.742	3800
840.879	3576
841.016	3545
841.153	3568
841.29	3789
841.427	3686
841.564	3698
841.701	3732
841.838	3690
841.975	3713
842.112	3682
842.249	3682
842.385	3618
842.522	3816
842.659	3690
842.796	3648
842.933	3740
843.069	3701
843.206	3701
843.343	3831
843.479	3770
843.616	3781
843.752	3686
843.889	3694
844.025	3819
844.162	3717
844.298	3823
844.435	3812
844.571	3793
844.708	3934
844.844	3937
844.98	4021
845.117	3964
845.253	3934
845.389	3850
845.525	3968
845.661	3945
845.798	3926
845.934	3987
846.07	3899
846.206	4074
846.342	4112
846.478	4044
846.614	3964
846.75	3991
846.886	3884
847.022	4048
847.158	3983
847.294	4017
847.429	4013
847.565	3979
847.701	4230
847.837	3861
847.972	3804
848.108	3953
848.244	3960
848.379	3816
848.515	3808
848.65	3797
848.786	3869
848.921	3842
849.057	3937
849.192	3937
849.328	3888
849.463	3896
849.598	3827
849.734	3857
849.869	3816
850.004	3770
850.14	3800
850.275	3778
850.41	3728
850.545	3778
850.68	3785
850.815	3789
850.95	3762
851.085	3884
851.22	3857
851.355	3835
851.49	3740
851.625	3812
851.76	3759
851.895	3690
852.03	3732
852.165	3770
852.299	3861
852.434	3876
852.569	3846
852.703	3861
852.838	3896
852.973	3964
853.107	3972
853.242	3869
853.376	3823
853.511	3800
853.645	3850
853.78	3918
853.914	3896
854.048	3884
854.183	3861
854.317	3918
854.451	4063
854.585	3956
854.72	3998
854.854	4029
854.988	3854
855.122	3964
855.256	3907
855.39	4006
855.524	4097
855.658	4055
855.792	4040
855.926	4120
856.06	4131
856.194	4227
856.327	4185
856.461	4139
856.595	4112
856.729	4143
856.862	4299
856.996	4204
857.13	4268
857.263	4348
857.397	4356
857.53	4325
857.664	4337
857.797	4421
857.931	4455
858.064	4386
858.197	4386
858.331	4470
858.464	4413
858.597	4306
858.731	4424
858.864	4451
858.997	4455
859.13	4512
859.263	4531
859.396	4611
859.529	4550
859.662	4512
859.795	4500
859.928	4634
860.061	4672
860.194	4744
860.327	4683
860.46	4641
860.592	4748
860.725	4782
860.858	4778
860.99	4729
861.123	4660
861.256	4637
861.388	4790
861.521	5459
861.653	4702
861.786	4759
861.918	4706
862.05	4809
862.183	4828
862.315	4919
862.447	4938
862.58	4885
862.712	4801
862.844	4763
862.976	4889
863.108	4866
863.24	5121
863.372	4820
863.504	4896
863.636	4866
863.768	4953
863.9	4976
864.032	4870
864.164	4919
864.296	5010
864.428	5064
864.559	5102
864.691	5124
864.823	5113
864.954	5117
865.086	5128
865.217	5079
865.349	5086
865.48	5181
865.612	5193
865.743	5322
865.875	5185
866.006	5189
866.137	5201
866.269	5178
866.4	5258
866.531	5212
866.662	5280
866.793	5315
866.924	5235
867.055	5296
867.186	5303
867.317	5330
867.448	5261
867.579	5376
867.71	5337
867.841	5406
867.972	5440
868.103	5482
868.233	5520
868.364	5516
868.495	5558
868.625	5695
868.756	5794
868.886	5688
869.017	5790
869.147	5836
869.278	5821
869.408	5802
869.539	5809
869.669	5897
869.799	5965
869.929	5969
870.06	5999
870.19	6144
870.32	6167
870.45	6308
870.58	6369
870.71	6422
870.84	6441
870.97	6350
871.1	6456
871.23	6631
871.36	6726
871.489	6650
871.619	6760
871.749	6810
871.879	6837
872.008	6935
872.138	6970
872.267	7080
872.397	6962
872.526	7004
872.656	7107
872.785	7213
872.915	7312
873.044	7453
873.173	7518
873.303	7601
873.432	7715
873.561	7879
873.69	7894
873.819	7982
873.948	8149
874.077	8214
874.206	8320
874.335	8404
874.464	8655
874.593	8864
874.722	8925
874.851	9112
874.979	9203
875.108	9367
875.237	9469
875.365	9507
875.494	9618
875.623	9819
875.751	9876
875.88	10013
876.008	10105
876.136	10287
876.265	10538
876.393	10656
876.521	10694
876.65	10839
876.778	10820
876.906	10900
877.034	10972
877.162	11060
