Data from glass_V78500241_1077.txt Node
Date: Wed Sep 01 19:21:57 CST 2021
User: usil
Spectrometer: V785-0024
Trigger mode: 0
Integration Time (sec): 4.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
801.071	3781
801.214	3747
801.356	3724
801.499	3743
801.641	3743
801.783	3819
801.926	3937
802.068	3835
802.211	3861
802.353	3880
802.496	3880
802.638	3873
802.78	3930
802.923	3964
803.065	3899
803.208	3884
803.35	3918
803.492	3892
803.635	3907
803.777	3816
803.919	3918
804.061	4143
804.204	3987
804.346	3975
804.488	3941
804.63	4040
804.773	3945
804.915	3972
805.057	4143
805.199	4013
805.341	4112
805.483	4192
805.626	4139
805.768	4101
805.91	4211
806.052	4196
806.194	4219
806.336	4394
806.478	4215
806.62	4162
806.762	4234
806.904	4230
807.046	4325
807.188	4223
807.33	4204
807.472	4246
807.614	4207
807.756	4306
807.898	4242
808.04	4215
808.182	4272
808.324	4310
808.465	4409
808.607	4466
808.749	4489
808.891	4497
809.033	4497
809.174	4417
809.316	4284
809.458	4295
809.6	4101
809.741	4131
809.883	4154
810.025	4257
810.166	4227
810.308	4249
810.45	4204
810.591	4219
810.733	4272
810.875	4542
811.016	4820
811.158	5155
811.299	5315
811.441	5296
811.582	5098
811.724	4683
811.865	4459
812.007	4481
812.148	4451
812.29	4409
812.431	4424
812.573	4413
812.714	4356
812.855	4402
812.997	4428
813.138	4455
813.279	4470
813.421	4390
813.562	4371
813.703	4337
813.845	4363
813.986	4253
814.127	4234
814.268	4276
814.41	4314
814.551	4223
814.692	4352
814.833	4291
814.974	4318
815.115	4352
815.256	4246
815.397	4261
815.539	4219
815.68	4211
815.821	4234
815.962	4314
816.103	4280
816.244	4215
816.385	4188
816.526	4287
816.666	4230
816.807	4090
816.948	4150
817.089	4196
817.23	4101
817.371	4063
817.512	4090
817.653	4166
817.793	3991
817.934	4044
818.075	4051
818.216	4105
818.356	4101
818.497	3937
818.638	3896
818.778	3941
818.919	3918
819.06	3911
819.2	3915
819.341	3899
819.481	3888
819.622	3888
819.762	4013
819.903	3972
820.043	3842
820.184	3831
820.324	3857
820.465	3896
820.605	3899
820.746	3880
820.886	3793
821.026	3926
821.167	3972
821.307	3960
821.447	3994
821.588	3960
821.728	3975
821.868	3907
822.008	3876
822.149	3892
822.289	3941
822.429	3831
822.569	3724
822.709	3747
822.849	3732
822.99	3747
823.13	3785
823.27	3808
823.41	3736
823.55	3762
823.69	3755
823.83	3785
823.97	3709
824.11	3648
824.25	3606
824.389	3637
824.529	3667
824.669	3641
824.809	3705
824.949	3740
825.089	3740
825.228	3705
825.368	3591
825.508	3534
825.648	3595
825.787	3629
825.927	3648
826.067	3652
826.206	3713
826.346	3793
826.485	3797
826.625	3915
826.765	3918
826.904	3835
827.044	3682
827.183	3534
827.323	3454
827.462	3447
827.601	3481
827.741	3409
827.88	3488
828.02	3363
828.159	3424
828.298	3519
828.437	3561
828.577	3462
828.716	3633
828.855	3568
828.994	3370
829.134	3370
829.273	3378
829.412	3386
829.551	3355
829.69	3359
829.829	3435
829.968	3557
830.107	3439
830.246	3443
830.385	3420
830.524	3359
830.663	3306
830.802	3264
830.941	3249
831.08	3203
831.219	3249
831.357	3256
831.496	3431
831.635	3218
831.774	3207
831.913	3192
832.051	3093
832.19	3104
832.329	3203
832.467	3176
832.606	3112
832.744	3154
832.883	3211
833.022	3192
833.16	3245
833.299	3294
833.437	3367
833.576	3389
833.714	3386
833.852	3424
833.991	3466
834.129	3435
834.267	3431
834.406	3409
834.544	3435
834.682	3420
834.821	3424
834.959	3595
835.097	3450
835.235	3534
835.373	3504
835.511	3473
835.65	3462
835.788	3519
835.926	3401
836.064	3389
836.202	3435
836.34	3584
836.478	3614
836.615	3576
836.753	3603
836.891	3660
837.029	3618
837.167	3644
837.305	3561
837.443	3564
837.58	3561
837.718	3618
837.856	3629
837.993	3553
838.131	3580
838.269	3603
838.406	3564
838.544	3557
838.681	3496
838.819	3469
838.956	3386
839.094	3386
839.231	3481
839.369	3515
839.506	3747
839.643	3644
839.781	3500
839.918	3462
840.055	3530
840.193	3523
840.33	3545
