Data from glass_V78500241_1330.txt Node
Date: Wed Sep 01 19:23:43 CST 2021
User: usil
Spectrometer: V785-0024
Trigger mode: 0
Integration Time (sec): 4.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
801.071	3759
801.214	3732
801.356	3736
801.499	3728
801.641	3728
801.783	3766
801.926	3941
802.068	3816
802.211	3861
802.353	3873
802.496	3865
802.638	3884
802.78	3953
802.923	3934
803.065	3911
803.208	3838
803.35	3873
803.492	3926
803.635	3884
803.777	3800
803.919	3915
804.061	4169
804.204	3956
804.346	4025
804.488	3911
804.63	4059
804.773	4010
804.915	4017
805.057	4150
805.199	4044
805.341	4101
805.483	4139
805.626	4131
805.768	4150
805.91	4211
806.052	4253
806.194	4188
806.336	4348
806.478	4219
806.62	4185
806.762	4230
806.904	4246
807.046	4325
807.188	4234
807.33	4215
807.472	4238
807.614	4185
807.756	4234
807.898	4268
808.04	4211
808.182	4405
808.324	4306
808.465	4360
808.607	4478
808.749	4466
808.891	4428
809.033	4512
809.174	4421
809.316	4249
809.458	4188
809.6	4169
809.741	4173
809.883	4131
810.025	4200
810.166	4261
810.308	4242
810.45	4291
810.591	4257
810.733	4265
810.875	4535
811.016	4812
811.158	5143
811.299	5273
811.441	5277
811.582	5109
811.724	4702
811.865	4516
812.007	4462
812.148	4417
812.29	4447
812.431	4417
812.573	4398
812.714	4341
812.855	4413
812.997	4413
813.138	4466
813.279	4402
813.421	4409
813.562	4398
813.703	4344
813.845	4356
813.986	4257
814.127	4227
814.268	4306
814.41	4276
814.551	4280
814.692	4329
814.833	4291
814.974	4265
815.115	4360
815.256	4211
815.397	4238
815.539	4261
815.68	4215
815.821	4150
815.962	4322
816.103	4291
816.244	4219
816.385	4238
816.526	4268
816.666	4242
816.807	4086
816.948	4158
817.089	4207
817.23	4090
817.371	4074
817.512	4055
817.653	4086
817.793	4051
817.934	4044
818.075	4101
818.216	4116
818.356	4097
818.497	3949
818.638	3934
818.778	3918
818.919	3876
819.06	3918
819.2	3888
819.341	3873
819.481	3827
819.622	3922
819.762	4010
819.903	3979
820.043	3888
820.184	3861
820.324	3827
820.465	3888
820.605	3880
820.746	3869
820.886	3808
821.026	3934
821.167	3941
821.307	3979
821.447	3975
821.588	3953
821.728	3956
821.868	3945
822.008	3907
822.149	3915
822.289	3949
822.429	3812
822.569	3789
822.709	3800
822.849	3679
822.99	3755
823.13	3759
823.27	3751
823.41	3743
823.55	3766
823.69	3743
823.83	3736
823.97	3698
824.11	3622
824.25	3580
824.389	3633
824.529	3698
824.669	3660
824.809	3682
824.949	3720
825.089	3740
825.228	3724
825.368	3599
825.508	3591
825.648	3572
825.787	3610
825.927	3671
826.067	3614
826.206	3682
826.346	3785
826.485	3831
826.625	3865
